Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2008-05-06,13.4699315531,13.4699315531,12.874163974193,13.139934848298,8150153.4846664
2008-05-07,13.139934848298,13.238191084575,12.928324663185,13.204174135067,3173656.0898312
2008-05-08,13.09836904251,13.204174135067,13.024064614035,13.151278316825,470837.07352869
2008-05-09,13.151278316825,13.151278316825,12.755763998432,12.842676766183,451506.82185595
2008-05-12,12.874163974193,12.928324663185,12.755763998432,12.852755363961,366712.68969288
2008-05-13,12.799846089646,13.076960432278,12.778437479414,13.001391133054,659710.33635089
2008-05-14,13.151278316825,13.493883360903,13.151278316825,13.449801269689,846584.52024617
2008-05-15,13.386813397597,13.386813397597,13.311244098373,13.375483385142,198532.03733553
2008-05-16,13.375483385142,13.395640580697,13.32132269615,13.354061318838,362073.84212743
2008-05-19,13.395640580697,13.395640580697,13.247004811604,13.301165500595,796312.21055258
2008-05-20,13.301165500595,13.599648085244,13.301165500595,13.50141876111,1129943.2402753
2008-05-21,13.449801269689,13.588344984933,13.354061318838,13.4699315531,400789.9195495
2008-05-23,13.493883360903,13.577041884621,13.481234653412,13.545554676611,203054.17934012
2008-05-26,13.545554676611,13.545554676611,13.462396152893,13.50141876111,116563.45000996
2008-05-27,13.462396152893,13.535462622762,13.449801269689,13.535462622762,214756.49204163
2008-05-28,13.545554676611,14.004003042808,13.535462622762,13.917076818986,637737.14037807
2008-05-29,13.993910988959,14.0996757133,13.896892711287,13.908330372316,407537.40636429
2008-05-30,14.004003042808,14.365567692051,13.993910988959,14.365567692051,195573.90862958
2008-06-02,14.388173892674,14.89963918176,14.344037977173,14.749738541917,799407.68661927
2008-06-03,14.792528850238,15.452549171987,14.771133696078,15.399666809816,670495.67678846
2008-06-04,15.484036379997,15.49655052677,14.696721619028,14.792528850238,229838.50251587
2008-06-05,14.504030670865,14.941083882901,14.152692636189,14.589745848225,308633.8100675
2008-06-06,14.83531915856,14.932337436232,14.504030670865,14.652720264245,116487.23413348
2008-06-09,14.292501222182,14.504030670865,13.982607888648,14.451148308694,168168.74362665
2008-06-10,14.194271898048,14.249576353143,13.692898662812,14.014095096658,379275.60666633
2008-06-11,13.811312094645,13.951120680638,13.662622501264,13.855448010146,288866.11102038
2008-06-12,13.652530447415,14.04679335113,13.609740139093,13.692898662812,162755.82856568
2008-06-13,13.692898662812,14.004003042808,13.525370568913,13.917076818986,54364.943477648
2008-06-16,13.908330372316,14.356686684664,13.896892711287,14.302593276031,97037.101238362
2008-06-17,14.249576353143,14.546955539904,14.249576353143,14.399476992985,84131.212820747
2008-06-18,14.344037977173,14.365567692051,13.896892711287,14.004003042808,118215.58791578
2008-06-19,13.951120680638,14.004003042808,13.525370568913,13.896892711287,453669.44735112
2008-06-20,14.004003042808,14.0996757133,13.917076818986,13.917076818986,219308.00891528
2008-06-23,13.993910988959,14.004003042808,13.652530447415,13.692898662812,252413.48634675
2008-06-24,13.692898662812,13.738245624775,13.012721145509,13.301165500595,263583.08182825
2008-06-25,13.204174135067,13.301165500595,13.087039030055,13.151278316825,541793.260618
2008-06-26,13.055551822045,13.204174135067,13.055551822045,13.09836904251,58438.523292533
2008-06-27,13.001391133054,13.301165500595,12.895586040497,13.204174135067,164892.25485331
2008-06-30,13.151278316825,13.395640580697,13.055551822045,13.395640580697,134397.17119135
2008-07-01,13.481234653412,13.642572954283,13.12985625052,13.12985625052,404628.5004119
2008-07-02,13.12985625052,13.811312094645,13.12985625052,13.705547370303,171639.74166811
2008-07-03,13.652530447415,13.652530447415,13.50141876111,13.545554676611,246625.8432264
2008-07-04,13.50141876111,13.599648085244,13.395640580697,13.395640580697,89472.675497526
2008-07-07,13.545554676611,13.545554676611,13.395640580697,13.50141876111,93086.578307377
2008-07-08,13.395640580697,13.535462622762,13.214252732845,13.481234653412,81222.306868352
2008-07-09,13.395640580697,13.545554676611,13.375483385142,13.50141876111,92356.970073136
2008-07-10,13.354061318838,13.449801269689,13.247004811604,13.386813397597,89276.578398663
2008-07-11,13.50141876111,13.50141876111,12.809924687424,12.809924687424,43588.336109253
2008-07-14,12.704119594867,12.895586040497,12.20281363999,12.447175903862,38305.623170598
2008-07-15,12.105822274462,12.128495755443,11.903913917115,11.998765767228,166706.35149666
2008-07-16,11.996957652263,12.187427137531,11.449953016141,11.996957652263,168062.91591381
2008-07-17,12.197388151668,12.828536094123,12.008155481239,12.544707037106,111222.32337651
2008-07-18,12.50362616572,13.05012543664,12.50362616572,12.997846736278,87939.851159141
2008-07-21,13.05012543664,13.493250925337,12.997846736278,13.493250925337,64800.364038883
2008-07-22,13.472105381309,13.703642438878,13.418643062444,13.703642438878,51760.605154514
2008-07-23,13.777186375027,14.145571009989,13.777186375027,14.113254235153,147477.88165207
2008-07-24,14.104609830361,14.104609830361,13.904059639198,13.998749119376,189126.70926476
2008-07-25,13.788357605835,14.135729687611,13.609085949543,13.998749119376,76286.565744519
2008-07-28,14.156875231639,14.156875231639,13.998749119376,14.145571009989,24880.210184536
2008-07-29,14.08333129549,14.08333129549,13.998749119376,14.052211438241,305088.42630958
2008-07-30,14.104609830361,14.176690867238,14.009920350184,14.145571009989,53991.333326872
2008-07-31,13.92533817407,14.19796940211,13.92533817407,14.19796940211,405666.39282188
2008-08-01,14.145571009989,14.145571009989,13.998749119376,14.060988833875,304686.78277837
2008-08-04,13.904059639198,13.998749119376,13.746066517778,13.746066517778,110758.82674149
2008-08-05,13.746066517778,13.88291409517,13.746066517778,13.798331919056,190700.34862005
