Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1998-07-05,54.996399766921,61.002751285922,54.996399766921,58.494628489575,2656299.382086
1998-07-12,58.494628489575,58.494628489575,54.996399766921,55.998513593107,1804133.9630646
1998-07-19,56.99844416477,62.500682214345,56.99844416477,62.004865112108,970879.53316477
1998-07-26,62.004865112108,64.996797110813,62.004865112108,64.500980008576,568253.24306628
1998-08-02,63.49886618239,63.99686653915,61.49682178454,63.008725541913,418483.02341262
1998-08-09,61.002751285922,63.008725541913,60.002602388806,62.004865112108,419707.47961457
1998-08-16,62.004865112108,62.004865112108,57.504522563267,60.002602388806,398154.29658126
1998-08-23,59.000706888072,62.004865112108,58.000557990957,59.496742315762,522537.8316314
1998-08-30,59.000706888072,60.494926283806,51.498389369719,53.996469195258,657623.75645836
1998-09-06,51.000170687506,52.004249442763,43.195909068583,51.498389369719,631292.08337413
1998-09-13,51.498389369719,53.996469195258,49.204225516654,49.494161717346,471837.89919784
1998-09-20,50.002205044914,51.000170687506,47.699963150113,48.796175246253,407016.68720078
1998-09-27,47.000230075401,51.000170687506,45.998116249215,49.000091218727,136639.3165767
1998-10-04,49.494161717346,49.494161717346,37.903481778695,38.397770602766,206724.00731609
1998-10-11,37.20156544946,38.097791431267,30.603115303746,31.703257258027,291875.98605489
1998-10-18,34.007464081899,38.697749774265,33.597667207879,38.503658447146,247878.17915486
1998-10-25,38.999693874835,39.905744501997,37.50350955003,38.999693874835,356217.81911408
1998-11-01,39.999624446498,39.999624446498,35.693809875682,38.601686575241,237044.21515894
1998-11-08,43.401789970128,44.996002423029,41.301935769636,42.703803499035,406735.68954677
1998-11-15,43.003782670534,43.003782670534,37.699565806221,40.397850071545,303535.60377466
1998-11-22,41.797752871873,43.996071851366,37.699565806221,39.095975399312,255264.69461885
1998-11-29,41.001738272685,41.001738272685,37.999763303172,38.503658447146,151249.15467476
1998-12-06,38.503658447146,38.503658447146,36.395726204917,37.999763303172,128438.87687351
1998-12-13,37.50350955003,38.79381297329,36.801593220795,37.50350955003,160628.66257407
1998-12-20,36.995684547915,37.903481778695,36.395726204917,37.50350955003,83213.043928384
1998-12-27,36.995684547915,40.79782230021,36.695705376416,40.79782230021,114495.57949014
1999-01-03,42.49792259749,44.499966995339,42.49792259749,44.103924624816,343580.57434761
1999-01-10,44.996002423029,56.502627062533,44.996002423029,56.502627062533,445190.04000565
1999-01-17,54.502329268302,54.502329268302,43.401789970128,45.501862496073,573195.9459023
1999-01-24,48.398386272111,51.000170687506,44.403903796315,44.599960052505,362333.47041511
1999-01-31,44.499966995339,49.494161717346,44.499966995339,48.506020720109,386825.14434206
1999-02-07,48.506020720109,50.002205044914,47.503906893922,47.503906893922,314785.70948686
1999-02-14,47.000230075401,48.796175246253,44.996002423029,48.506020720109,207729.17315284
1999-02-21,48.506020720109,48.506020720109,45.501862496073,45.998116249215,139635.944916
1999-02-28,44.996002423029,45.501862496073,41.001738272685,44.802129421361,148420.81894131
1999-03-07,44.996002423029,44.996002423029,40.699794172115,42.49792259749,160931.079287
1999-03-14,43.003782670534,44.996002423029,43.003782670534,44.403903796315,107354.87322621
1999-03-21,43.003782670534,43.89804372327,41.001738272685,42.399894469394,162388.59524917
1999-03-28,42.003852098871,44.996002423029,40.699794172115,41.797752871873,538773.98827508
1999-04-04,42.003852098871,43.996071851366,41.098019797161,43.800015595175,320168.01300846
1999-04-11,44.996002423029,47.000230075401,44.296051022865,45.59814402055,657293.80095538
1999-04-18,46.20203222169,46.20203222169,44.19998782384,44.900157549457,399971.85672442
1999-04-25,44.996002423029,51.498389369719,44.996002423029,49.494161717346,999523.44465785
1999-05-02,49.204225516654,49.204225516654,45.901834724738,47.396272445925,408386.99699446
1999-05-09,48.506020720109,48.698147118158,46.804173819211,47.503906893922,257263.8067853
1999-05-16,47.396272445925,48.796175246253,47.000230075401,47.000230075401,379857.83045992
1999-05-23,46.602004450355,48.506020720109,45.998116249215,48.094258917018,227216.94693255
1999-05-30,48.000160647064,48.000160647064,45.803806596643,46.396123548809,134240.89195455
1999-06-06,45.998116249215,46.804173819211,45.998116249215,46.396123548809,107873.01046118
1999-06-13,46.902201947306,49.302035319297,45.998116249215,49.098119346823,643597.84270484
1999-06-20,49.000091218727,49.302035319297,47.699963150113,48.302104747634,430753.59428938
1999-06-27,48.398386272111,49.700260944344,45.403834367978,46.104004093594,639269.15289136
1999-07-04,45.998116249215,47.000230075401,44.499966995339,46.396123548809,343012.96928606
1999-07-11,45.998116249215,46.902201947306,45.199918395503,45.803806596643,456475.33417181
1999-07-18,45.998116249215,49.60419774532,45.501862496073,49.000091218727,646691.36678689
1999-07-25,49.000091218727,49.000091218727,45.696172148645,46.300060349785,216411.03170427
1999-08-01,46.104004093594,47.000230075401,44.900157549457,45.803806596643,158682.58807734
1999-08-08,45.59814402055,45.59814402055,44.403903796315,44.599960052505,161904.11653537
1999-08-15,44.19998782384,44.599960052505,42.703803499035,44.19998782384,182927.43284905
1999-08-22,43.996071851366,43.996071851366,43.003782670534,43.296120451201,65443.384661113
1999-08-29,43.296120451201,44.802129421361,43.296120451201,44.802129421361,161672.58670793
1999-09-05,44.996002423029,44.996002423029,43.296120451201,43.996071851366,138901.57718138
1999-09-12,43.996071851366,43.996071851366,41.001738272685,41.301935769636,267798.41393384
1999-09-19,41.301935769636,41.301935769636,36.501614049296,41.001738272685,292097.31633046
1999-09-26,40.095905970975,40.095905970975,37.999763303172,38.397770602766,208158.57428655
