year;date;rose2profit1;rose2profit0;close;rose2rose;rose2uptick_date;rose2uptick_close;rose2uptick_diff;rose2downtick_date;rose2downtick_close;rose2downtick_diff;rose2uptick_a1;rose2uptick_a1_close;rose2downtick_a1;rose2downtick_a1_close;rose2uptick_a2;rose2uptick_a2_close;rose2downtick_a2;rose2downtick_a2_close;rose2entry;rose2open_trade;rose2close_trade;rose2open_trade_date;rose2open_trade_close;rose2climate;rose2profit;rose2rosehigh;rose2roselow;rose2climateU;rose2climateD
1965;1965-07-12;1,0;0,0;58,15;2;1965-05-10;60,21;-0,03;1965-06-21;56,08;0,04;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;58,15;0,0;58,15;0
1965;1965-07-19;1,0;0,0;57,15;0;1965-07-12;58,15;-0,02;1965-06-21;56,08;0,02;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;57,15;0
1965;1965-07-26;1,0;0,0;58,06;0;1965-07-12;58,15;-0,0;1965-06-21;56,08;0,04;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;58,06;0
1965;1965-08-02;1,0;0,0;58,72;2;1965-05-10;60,21;-0,02;1965-06-21;56,08;0,05;0;0;0;0;0;0;0;0;1;58,72;0,0;1900-01-01;0,0;1;0,0;58,72;0,0;58,72;0
1965;1965-08-09;1,0;0,0;59,3;2;1965-05-10;60,21;-0,02;1965-06-21;56,08;0,06;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;59,3;0,0;59,3;0
1965;1965-08-16;1,0;0,0;59,36;2;1965-05-10;60,21;-0,01;1965-06-21;56,08;0,06;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;59,36;0,0;59,36;0
1965;1965-08-23;1,0;0,0;59,82;2;1965-05-10;60,21;-0,01;1965-06-21;56,08;0,07;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;59,82;0,0;59,82;0
1965;1965-08-30;1,0;0,0;60,52;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,08;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;60,52;0,0;60,52;0
1965;1965-09-06;1,0;0,0;61,33;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,09;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;61,33;0,0;61,33;0
1965;1965-09-13;1,0;0,0;62,09;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,11;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;62,09;0,0;62,09;0
1965;1965-09-20;1,0;0,0;62,18;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,11;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;62,18;0,0;62,18;0
1965;1965-09-27;1,0;0,0;62,21;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,11;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;62,21;0,0;62,21;0
1965;1965-10-04;1,0;0,0;62,98;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,12;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;62,98;0,0;62,98;0
1965;1965-10-11;1,0;0,0;63,47;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,13;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;63,47;0,0;63,47;0
1965;1965-10-18;1,0;0,0;64,0;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,14;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;64,0;0,0;64,0;0
1965;1965-10-25;1,0;0,0;64,43;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,15;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;64,43;0,0;64,43;0
1965;1965-11-01;1,0;0,0;64,49;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,15;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;64,49;0,0;64,49;0
1965;1965-11-08;1,0;0,0;64,73;2;1900-01-01;0,0;0,0;1965-06-21;56,08;0,15;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;64,73;0,0;64,73;0
1965;1965-11-15;1,0;0,0;64,64;0;1965-11-08;64,73;-0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;64,64;0
1965;1965-11-22;1,0;0,0;64,58;0;1965-11-08;64,73;-0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;64,58;0
1965;1965-11-29;1,0;0,0;64,17;0;1965-11-08;64,73;-0,01;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;64,17;0
1965;1965-12-06;1,0;0,0;64,66;0;1965-11-08;64,73;-0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;64,66;0
1965;1965-12-13;1,0;0,0;64,98;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;64,98;0,0;64,98;0
1965;1965-12-20;1,0;0,0;65,16;1;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;65,16;0
1965;1965-12-27;1,0;0,0;65,45;1;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;65,45;0
1966;1966-01-03;1,0;0,0;66,02;1;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;66,02;0
1966;1966-01-10;1,0;0,0;66,34;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;66,34;0,0;66,34;0
1966;1966-01-17;1,0;0,0;66,39;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;66,39;0,0;66,39;0
1966;1966-01-24;1,0;0,0;66,34;0;1966-01-17;66,39;-0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;66,34;0
1966;1966-01-31;1,0;0,0;66,38;0;1966-01-17;66,39;-0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;66,38;0
1966;1966-02-07;1,0;0,0;66,83;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;66,83;0,0;66,83;0
1966;1966-02-14;1,0;0,0;65,91;0;1966-02-07;66,83;-0,01;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;65,91;0
1966;1966-02-21;1,0;0,0;65,05;0;1966-02-07;66,83;-0,03;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;65,05;0
1966;1966-02-28;1,09;0,09;63,76;-2;1966-02-07;66,83;-0,05;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;63,76;1965-08-02;58,72;1;0,09;0,0;63,76;63,76;0
1966;1966-03-07;1,0;0,0;63,55;-2;1966-02-07;66,83;-0,05;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;63,55;63,55;0
1966;1966-03-14;1,0;0,0;63,38;-2;1966-02-07;66,83;-0,05;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;63,38;63,38;0
1966;1966-03-21;1,0;0,0;64,17;0;1966-02-07;66,83;-0,04;1966-03-14;63,38;0,01;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;64,17;0
1966;1966-03-28;1,0;0,0;64,53;0;1966-02-07;66,83;-0,03;1966-03-14;63,38;0,02;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;64,53;0
1966;1966-04-04;1,0;0,0;65,89;2;1966-02-07;66,83;-0,01;1966-03-14;63,38;0,04;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;65,89;0,0;65,89;0
1966;1966-04-11;1,0;0,0;66,12;2;1966-02-07;66,83;-0,01;1966-03-14;63,38;0,04;0;0;0;0;0;0;0;0;1;66,12;0,0;1900-01-01;0,0;1;0,0;66,12;0,0;66,12;0
1966;1966-04-18;1,0;0,0;66,39;2;1966-02-07;66,83;-0,01;1966-03-14;63,38;0,05;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;66,39;0,0;66,39;0
1966;1966-04-25;1,0;0,0;65,59;0;1966-04-18;66,39;-0,01;1966-03-14;63,38;0,03;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;65,59;0
1966;1966-05-02;0,96;-0,04;63,33;-2;1966-04-18;66,39;-0,05;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;63,33;1966-04-11;66,12;1;-0,04;0,0;63,33;63,33;0
1966;1966-05-09;1,0;0,0;61,69;-2;1966-04-18;66,39;-0,07;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;61,69;61,69;0
1966;1966-05-16;1,0;0,0;61,72;0;1966-04-18;66,39;-0,07;1966-05-09;61,69;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;61,72;0
1966;1966-05-23;1,0;0,0;63,16;0;1966-04-18;66,39;-0,05;1966-05-09;61,69;0,02;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;63,16;0
1966;1966-05-30;1,0;0,0;62,29;0;1966-04-18;66,39;-0,06;1966-05-09;61,69;0,01;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;62,29;0
1966;1966-06-06;1,0;0,0;62,63;0;1966-04-18;66,39;-0,06;1966-05-09;61,69;0,02;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;62,63;0
1966;1966-06-13;1,0;0,0;62,75;0;1966-04-18;66,39;-0,05;1966-05-09;61,69;0,02;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;62,75;0
1966;1966-06-20;1,0;0,0;62,87;0;1966-04-18;66,39;-0,05;1966-05-09;61,69;0,02;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;62,87;0
1966;1966-06-27;1,0;0,0;62,23;0;1966-04-18;66,39;-0,06;1966-05-09;61,69;0,01;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;62,23;0
1966;1966-07-04;1,0;0,0;63,73;2;1966-04-18;66,39;-0,04;1966-05-09;61,69;0,03;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;63,73;0,0;63,73;0
1966;1966-07-11;1,0;0,0;63,41;0;1966-07-04;63,73;-0,01;1966-05-09;61,69;0,03;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;63,41;0
1966;1966-07-18;1,0;0,0;62,26;0;1966-07-04;63,73;-0,02;1966-05-09;61,69;0,01;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;62,26;0
1966;1966-07-25;1,0;0,0;61,01;-2;1966-07-04;63,73;-0,04;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;61,01;61,01;0
1966;1966-08-01;1,0;0,0;61,36;0;1966-07-04;63,73;-0,04;1966-07-25;61,01;0,01;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;61,36;0
1966;1966-08-08;1,0;0,0;60,82;-2;1966-07-04;63,73;-0,05;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;60,82;60,82;0
1966;1966-08-15;1,0;0,0;58,28;-2;1966-07-04;63,73;-0,09;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;58,28;58,28;0
1966;1966-08-22;1,0;0,0;55,99;-2;1966-07-04;63,73;-0,12;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;55,99;55,99;0
1966;1966-08-29;1,0;0,0;56,79;0;1966-07-04;63,73;-0,11;1966-08-22;55,99;0,01;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;56,79;0
1966;1966-09-05;1,0;0,0;56,01;0;1966-07-04;63,73;-0,12;1966-08-22;55,99;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;56,01;0
1966;1966-09-12;1,0;0,0;58,79;2;1966-07-04;63,73;-0,08;1966-08-22;55,99;0,05;0;0;0;0;0;0;0;0;1;58,79;0,0;1900-01-01;0,0;1;0,0;58,79;0,0;58,79;0
1966;1966-09-19;1,0;0,0;57,15;0;1966-09-12;58,79;-0,03;1966-08-22;55,99;0,02;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;57,15;0
1966;1966-09-26;0,96;-0,04;56,39;-2;1966-09-12;58,79;-0,04;1966-08-22;55,99;0,01;0;0;0;0;0;0;0;0;-1;0,0;56,39;1966-09-12;58,79;1;-0,04;0,0;56,39;56,39;0
1966;1966-10-03;1,0;0,0;53,97;-2;1966-09-12;58,79;-0,08;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;53,97;53,97;0
1966;1966-10-10;1,0;0,0;56,54;2;1966-09-12;58,79;-0,04;1966-10-03;53,97;0,05;0;0;0;0;0;0;0;0;1;56,54;0,0;1900-01-01;0,0;1;0,0;56,54;0,0;56,54;0
1966;1966-10-17;1,0;0,0;57,77;2;1966-09-12;58,79;-0,02;1966-10-03;53,97;0,07;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;57,77;0,0;57,77;0
1966;1966-10-24;1,0;0,0;59,35;2;1966-07-04;63,73;-0,07;1966-10-03;53,97;0,1;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;59,35;0,0;59,35;0
1966;1966-10-31;1,0;0,0;59,83;2;1966-07-04;63,73;-0,06;1966-10-03;53,97;0,11;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;59,83;0,0;59,83;0
1966;1966-11-07;1,0;0,0;60,72;2;1966-07-04;63,73;-0,05;1966-10-03;53,97;0,13;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;60,72;0,0;60,72;0
1966;1966-11-14;1,0;0,0;60,28;0;1966-11-07;60,72;-0,01;1966-10-03;53,97;0,12;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;60,28;0
1966;1966-11-21;1,0;0,0;60,03;0;1966-11-07;60,72;-0,01;1966-10-03;53,97;0,11;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;60,03;0
1966;1966-11-28;1,0;0,0;59,56;0;1966-11-07;60,72;-0,02;1966-10-03;53,97;0,1;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;59,56;0
1966;1966-12-05;1,0;0,0;61,12;2;1900-01-01;0,0;0,0;1966-10-03;53,97;0,13;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;61,12;0,0;61,12;0
1966;1966-12-12;1,0;0,0;60,77;0;1966-12-05;61,12;-0,01;1966-10-03;53,97;0,13;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;60,77;0
1966;1966-12-19;1,0;0,0;60,75;0;1966-12-05;61,12;-0,01;1966-10-03;53,97;0,13;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;60,75;0
1966;1966-12-26;1,0;0,0;59,95;0;1966-12-05;61,12;-0,02;1966-10-03;53,97;0,11;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;59,95;0
1967;1967-01-02;1,0;0,0;61,42;2;1900-01-01;0,0;0,0;1966-10-03;53,97;0,14;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;61,42;0,0;61,42;0
1967;1967-01-09;1,0;0,0;63,29;2;1900-01-01;0,0;0,0;1966-10-03;53,97;0,17;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;63,29;0,0;63,29;0
1967;1967-01-16;1,0;0,0;64,56;2;1900-01-01;0,0;0,0;1966-10-03;53,97;0,2;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;64,56;0,0;64,56;0
1967;1967-01-23;1,0;0,0;64,75;2;1900-01-01;0,0;0,0;1966-10-03;53,97;0,2;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;64,75;0,0;64,75;0
1967;1967-01-30;1,0;0,0;65,77;2;1900-01-01;0,0;0,0;1966-10-03;53,97;0,22;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;65,77;0,0;65,77;0
1967;1967-02-06;1,0;0,0;66,09;2;1900-01-01;0,0;0,0;1966-10-03;53,97;0,22;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;66,09;0,0;66,09;0
1967;1967-02-13;1,0;0,0;66,41;2;1900-01-01;0,0;0,0;1966-10-03;53,97;0,23;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;66,41;0,0;66,41;0
1967;1967-02-20;1,0;0,0;66,14;0;1967-02-13;66,41;-0,0;1966-10-03;53,97;0,23;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;66,14;0
1967;1967-02-27;1,0;0,0;66,93;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;66,93;0,0;66,93;0
1967;1967-03-06;1,0;0,0;67,51;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;67,51;0,0;67,51;0
1967;1967-03-13;1,0;0,0;68,67;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;68,67;0,0;68,67;0
1967;1967-03-20;1,0;0,0;69,3;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;69,3;0,0;69,3;0
1967;1967-03-27;1,0;0,0;68,86;0;1967-03-20;69,3;-0,01;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;68,86;0
1967;1967-04-03;1,0;0,0;68,35;0;1967-03-20;69,3;-0,01;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;68,35;0
1967;1967-04-10;1,0;0,0;69,29;0;1967-03-20;69,3;-0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;69,29;0
1967;1967-04-17;1,0;0,0;70,86;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;70,86;0,0;70,86;0
1967;1967-04-24;1,0;0,0;72,31;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;72,31;0,0;72,31;0
1967;1967-05-01;1,0;0,0;72,77;2;1900-01-01;0,0;0,0;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;72,77;0,0;72,77;0
1967;1967-05-08;1,0;0,0;72,17;0;1967-05-01;72,77;-0,01;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;72,17;0
1967;1967-05-15;1,0;0,0;71,21;0;1967-05-01;72,77;-0,02;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;71,21;0
1967;1967-05-22;1,0;0,0;70,5;-2;1967-05-01;72,77;-0,03;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;70,5;70,5;0
1967;1967-05-29;1,23;0,23;69,68;-2;1967-05-01;72,77;-0,04;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;69,68;1966-10-10;56,54;1;0,23;0,0;69,68;69,68;0
1967;1967-06-05;1,0;0,0;71,19;0;1967-05-01;72,77;-0,02;1967-05-29;69,68;0,02;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;71,19;0
1967;1967-06-12;1,0;0,0;72,09;2;1967-05-01;72,77;-0,01;1967-05-29;69,68;0,03;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;72,09;0,0;72,09;0
1967;1967-06-19;1,0;0,0;71,8;0;1967-06-12;72,09;-0,0;1967-05-29;69,68;0,03;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;71,8;0
1967;1967-06-26;1,0;0,0;70,88;0;1967-06-12;72,09;-0,02;1967-05-29;69,68;0,02;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;70,88;0
1967;1967-07-03;1,0;0,0;71,81;0;1967-06-12;72,09;-0,0;1967-05-29;69,68;0,03;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;71,81;0
1967;1967-07-10;1,0;0,0;72,77;2;1900-01-01;0,0;0,0;1967-05-29;69,68;0,04;0;0;0;0;0;0;0;0;1;72,77;0,0;1900-01-01;0,0;1;0,0;72,77;0,0;72,77;0
1967;1967-07-17;1,0;0,0;73,93;2;1900-01-01;0,0;0,0;1967-05-29;69,68;0,06;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;73,93;0,0;73,93;0
1967;1967-07-24;1,0;0,0;74,42;2;1900-01-01;0,0;0,0;1967-05-29;69,68;0,07;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;74,42;0,0;74,42;0
1967;1967-07-31;1,0;0,0;75,62;2;1900-01-01;0,0;0,0;1967-05-29;69,68;0,09;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;75,62;0,0;75,62;0
1967;1967-08-07;1,0;0,0;75,23;0;1967-07-31;75,62;-0,01;1967-05-29;69,68;0,08;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;75,23;0
1967;1967-08-14;1,0;0,0;75,08;0;1967-07-31;75,62;-0,01;1967-05-29;69,68;0,08;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;75,08;0
1967;1967-08-21;1,0;0,0;73,58;0;1967-07-31;75,62;-0,03;1967-05-29;69,68;0,06;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;73,58;0
1967;1967-08-28;1,0;0,0;74,5;0;1967-07-31;75,62;-0,01;1967-05-29;69,68;0,07;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;74,5;0
1967;1967-09-04;1,0;0,0;75,15;0;1967-07-31;75,62;-0,01;1967-05-29;69,68;0,08;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;75,15;0
1967;1967-09-11;1,0;0,0;76,82;2;1900-01-01;0,0;0,0;1967-05-29;69,68;0,1;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;76,82;0,0;76,82;0
1967;1967-09-18;1,0;0,0;77,56;2;1900-01-01;0,0;0,0;1967-05-29;69,68;0,11;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;77,56;0,0;77,56;0
1967;1967-09-25;1,0;0,0;77,47;0;1967-09-18;77,56;-0,0;1967-05-29;69,68;0,11;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;77,47;0
1967;1967-10-02;1,0;0,0;78,07;2;1900-01-01;0,0;0,0;1967-05-29;69,68;0,12;0;0;0;0;0;0;0;0;1;0,0;0,0;1900-01-01;0,0;1;0,0;78,07;0,0;78,07;0
1967;1967-10-09;1,0;0,0;77,21;0;1967-10-02;78,07;-0,01;1967-05-29;69,68;0,11;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;77,21;0
1967;1967-10-16;1,0;0,0;76,86;0;1967-10-02;78,07;-0,02;1967-05-29;69,68;0,1;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;76,86;0
1967;1967-10-23;1,0;0,0;76,67;0;1967-10-02;78,07;-0,02;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;76,67;0
1967;1967-10-30;1,02;0,02;74,25;-2;1967-10-02;78,07;-0,05;1900-01-01;0,0;0,0;0;0;0;0;0;0;0;0;-1;0,0;74,25;1967-07-10;72,77;1;0,02;0,0;74,25;74,25;0
1967;1967-11-06;1,0;0,0;74,71;0;1967-10-02;78,07;-0,04;1967-10-30;74,25;0,01;0;0;0;0;0;0;0;0;0;0,0;0,0;1900-01-01;0,0;1;0,0;0,0;0,0;74,71;0
