Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-09-17,31.54,31.54,27.04,27.26,5921096
2023-09-24,27.4,27.54,25.68,26.12,4032461
2023-10-01,26.22,26.6,19.9,20.24,17546914
2023-10-08,20.56,20.92,17.96,18.48,14215554
2023-10-15,18.49,22.14,17.81,21.48,17964751
2023-10-22,22.02,23.96,17,17.11,23733557
2023-10-29,17.15,18.45,17.13,17.67,7370155
2023-11-05,17.98,18.21,16.43,17.91,7809534
2023-11-12,18.17,19.02,17.76,18.2,4820926
2023-11-19,18.2,20.08,17.92,19.37,8062706
2023-11-26,20.8,22.48,20.14,22.32,12963034
2023-12-03,22.34,23.38,21.7,23.22,11031285
2023-12-10,23.38,25.32,23.1,24.5,8993647
2023-12-17,24.66,26.64,22.1,26.1,13151779
2023-12-24,26.2,27.56,25.4,25.42,7138151
2023-12-31,25.44,26.5,25.44,26.06,1688401
2024-01-07,26.3,26.4,23.2,24.3,3911052
2024-01-14,24,25.16,23.78,24.12,4511793
2024-01-21,24.12,24.74,22,23.22,5374940
2024-01-28,23.3,23.64,21.4,21.58,3263783
2024-02-04,21.6,23.3,21.14,22.82,4382590
2024-02-11,22.98,23.22,21.74,22.42,3334412
2024-02-18,22.48,23.08,20.52,21.56,7016918
2024-02-25,21.54,22.66,21.12,22.1,4993438
